brand,model,type,exteriorColor,warehouse,sourceId,sourceName,currentStock,minStock,maxStock,soldLast90Days,soldLast30Days,averageMonthlySales,leadTimeDays,leadTimeDemand,suggestedOrderQuantity,reorderPoint,targetCoverageMonths,urgency,reason
"JAC","JAC JS4 Gasoline Flagship - 2026 GCC","JAC_JS4_ICE_GCC","White","Amman -Vehicles- Khalda Bonded","laithCars","الليث لتجارة السيارات","1","1","10","0","0","0","30","0","9","2","3","critical","Current stock is below minimum stock."
"ROX","ROX 01 7-Seats REV - 2025 GCC","ROX_01_REV_GCC","Grey","Amman -Vehicles- Khalda Bonded","laithCars","الليث لتجارة السيارات","1","1","10","0","0","0","30","0","9","2","3","critical","Current stock is below minimum stock."
"BAIC","BAIC BJ40 PRO BJ2030V412M Gasoline LV2 - 2026 GCC","BAIC_BJ40 _ICE_GCC","Yellow","Free Zone -Vehicles- Main Showroom","laithCars","الليث لتجارة السيارات","1","1","10","0","0","0","30","0","9","2","3","critical","Current stock is below minimum stock."
"BAIC","BAIC BJ40 PRO BJ2030V412M Gasoline LV2 - 2026 GCC","BAIC_BJ40 _ICE_GCC","Blue","Amman -Vehicles- Khalda Bonded","laithCars","الليث لتجارة السيارات","1","1","10","0","0","0","30","0","9","2","3","critical","Current stock is below minimum stock."
"UV","Used Vehicles - DFM Venucia Star Mild Hybrid E4 - 2022 CCC","Used_Dongfeng_All","Black","Vehicles - Cannibalize - Maintenance","laithCars","الليث لتجارة السيارات","1","1","10","0","0","0","30","0","9","2","3","critical","Current stock is below minimum stock."
"DFM","Dongfeng Mage EV SKY-01 445 KM - E1 2026 GCC","DFM_Mage_EV_GCC","GREY","","laithCars","الليث لتجارة السيارات","1","1","10","64","2","21.33","30","21.33","9","2","3","critical","Current stock is below minimum stock."
"DFM","Dongfeng A30 Shine Max Gasoline - E1 2025 GCC","DFM_A30_ICE_GCC","BLACK","Free Zone -Vehicles- Inspection and Costing","laithCars","الليث لتجارة السيارات","1","1","10","0","0","0","30","0","9","2","3","critical","Current stock is below minimum stock."
"DFM","Dongfeng E-PI 007 REV - E1 2025 GCC","DFM_E-PI007_REV_GCC","GREY","","laithCars","الليث لتجارة السيارات","1","1","10","1","0","0.33","30","0.33","9","2","3","critical","Current stock is below minimum stock."
"DFM","Dongfeng Box EV 430 KM - E3 2026 EU","DFM_BOX_EV_EU","Red and Black","Free Zone -Vehicles- Main Showroom","laithCars","الليث لتجارة السيارات","1","1","10","0","0","0","30","0","9","2","3","critical","Current stock is below minimum stock."
"DFM","Dongfeng Nammi-06 VIGO EV 480 KM - E3 2026 GCC","DFM_Nammi 06_EV_GCC","BLACK","","laithCars","الليث لتجارة السيارات","1","1","10","67","28","22.33","30","22.33","9","2","3","critical","Current stock is below minimum stock."
"DFM","Dongfeng Nammi-01 EV 330 KM - Air 2024 CCC","DFM_Nammi 01_EV_CCC","Biege","Free Zone -Vehicles- Inspection and Costing","laithCars","الليث لتجارة السيارات","1","1","10","0","0","0","30","0","9","2","3","critical","Current stock is below minimum stock."
"UV","Used Vehicles - Forthing Friday EV - 2025","Used_Forthing_All","Metallic Grey","Amman -Vehicles- Khalda Custom","laithCars","الليث لتجارة السيارات","1","1","10","0","0","0","30","0","9","2","3","critical","Current stock is below minimum stock."
"DFM","Dongfeng Voyah Free REV - 2WD 2026 GCC","DFM_Voyah Free_REV_GCC","GREY","Free Zone -Vehicles- Inspection and Costing","laithCars","الليث لتجارة السيارات","1","1","10","0","0","0","30","0","9","2","3","critical","Current stock is below minimum stock."
"DFM","Dongfeng Voyah Free REV - 2WD 2026 GCC","DFM_Voyah Free_REV_GCC","BLACK","Free Zone -Vehicles- Inspection and Costing","laithCars","الليث لتجارة السيارات","1","1","10","0","0","0","30","0","9","2","3","critical","Current stock is below minimum stock."
"DFM","Dongfeng Mage Plug-in Hybrid - E1 2026 GCC","DFM_Mage_PHEV_GCC","Gold","","laithCars","الليث لتجارة السيارات","1","1","10","3","2","1","30","1","9","2","3","critical","Current stock is below minimum stock."
"DFM","Dongfeng Nammi-06 VIGO EV 410 KM - E1 2026 GCC","DFM_Nammi 06_EV_GCC","White","","laithCars","الليث لتجارة السيارات","1","1","10","1","1","0.33","30","0.33","9","2","3","critical","Current stock is below minimum stock."
"DFM","Dongfeng Nammi-06 VIGO EV 410 KM - E2 2026 GCC","DFM_Nammi 06_EV_GCC","White","Free Zone -Vehicles- Inspection and Costing","laithCars","الليث لتجارة السيارات","1","1","10","0","0","0","30","0","9","2","3","critical","Current stock is below minimum stock."
"DFM","Dongfeng Mage Gasoline - E3 2026 GCC","DFM_Mage_ICE_GCC","SILVER+BLACK","Free Zone -Vehicles- Inspection and Costing","laithCars","الليث لتجارة السيارات","1","1","10","0","0","0","30","0","9","2","3","critical","Current stock is below minimum stock."
"DFM","Dongfeng Mage Gasoline - E3 2026 GCC","DFM_Mage_ICE_GCC","BLUE","Free Zone -Vehicles- Inspection and Costing","laithCars","الليث لتجارة السيارات","1","1","10","0","0","0","30","0","9","2","3","critical","Current stock is below minimum stock."
"DFM","Dongfeng Mage Gasoline - E3 2026 GCC","DFM_Mage_ICE_GCC","WHITE / BLACK","Free Zone -Vehicles- Inspection and Costing","laithCars","الليث لتجارة السيارات","1","1","10","0","0","0","30","0","9","2","3","critical","Current stock is below minimum stock."
"DFM","Dongfeng Mage Gasoline - E3 2026 GCC","DFM_Mage_ICE_GCC","SILVER","Free Zone -Vehicles- Inspection and Costing","laithCars","الليث لتجارة السيارات","1","1","10","0","0","0","30","0","9","2","3","critical","Current stock is below minimum stock."
"FOR","Forthing T5 Hybrid Exclusive - 2026 GCC","FOR_T5_HEV_GCC","Red","Free Zone -Vehicles- Inspection and Costing","laithCars","الليث لتجارة السيارات","1","1","10","0","0","0","30","0","9","2","3","critical","Current stock is below minimum stock."
"FOR","Forthing T5 Hybrid Exclusive - 2026 GCC","FOR_T5_HEV_GCC","Champagne","Amman-Spare Parts-Main","laithCars","الليث لتجارة السيارات","1","1","10","0","0","0","30","0","9","2","3","critical","Current stock is below minimum stock."
"UV","Used Vehicles - Dongfeng A60 Max - 2022","Used_Dongfeng_All","","Amman -Vehicles- Ground Floor Showroom Custom","laithCars","الليث لتجارة السيارات","1","1","10","0","0","0","30","0","9","2","3","critical","Current stock is below minimum stock."
"DFM","Dongfeng Box EV 430 KM - E2 2025 EU","DFM_BOX_EV_EU","","Amman-Spare Parts-Main","laithCars","الليث لتجارة السيارات","1","1","10","0","0","0","30","0","9","2","3","critical","Current stock is below minimum stock."
"FOR","Forthing S7 REV Luxury - 2026 GCC","FOR_S7_REV_GCC","","Amman-Spare Parts-Main","laithCars","الليث لتجارة السيارات","1","1","10","0","0","0","30","0","9","2","3","critical","Current stock is below minimum stock."
"FOR","Forthing S7 EV 550 KM Exclusive - 2026 GCC","FOR_S7_EV_GCC","","Amman-Spare Parts-Main","laithCars","الليث لتجارة السيارات","1","1","10","0","0","0","30","0","9","2","3","critical","Current stock is below minimum stock."
"DFM","Dongfeng Rich 6 Pick-up 4*4 Diesel 2023 CCC","DFM_RICH 6_Diesel_CCC","Silver","Freezone Warehouse","baraka","البركة","2","1","10","0","0","0","30","0","8","2","3","high","Current stock is below reorder point."
"JAC","JAC JS4 Gasoline Flagship - 2026 GCC","JAC_JS4_ICE_GCC","Black","Freezone Warehouse","dania","دانية الضلال","2","1","10","0","0","0","30","0","8","2","3","high","Current stock is below reorder point."
"FOR","Forthing S7 REV Luxury - 2026 GCC","FOR_S7_REV_GCC","White","Freezone Warehouse","dania","دانية الضلال","2","1","10","0","0","0","30","0","8","2","3","high","Current stock is below reorder point."
"FOR","Forthing S7 REV Luxury - 2026 GCC","FOR_S7_REV_GCC","Red","Freezone Warehouse","dania","دانية الضلال","2","1","10","4","2","1.33","30","1.33","8","2","3","high","Current stock is below reorder point."
"FOR","Forthing S7 REV Exclusive - 2026 GCC","FOR_S7_REV_GCC","White","","dania","دانية الضلال","2","1","10","1","0","0.33","30","0.33","8","2","3","high","Current stock is below reorder point."
"FOR","Forthing S7 EV 550 KM Luxury - 2026 GCC","FOR_S7_EV_GCC","White","Freezone Warehouse","dania","دانية الضلال","2","1","10","0","0","0","30","0","8","2","3","high","Current stock is below reorder point."
"FOR","Forthing S7 EV 550 KM Luxury - 2026 GCC","FOR_S7_EV_GCC","Purple","Freezone Warehouse","dania","دانية الضلال","2","1","10","0","0","0","30","0","8","2","3","high","Current stock is below reorder point."
"FOR","Forthing S7 EV 550 KM Exclusive - 2026 GCC","FOR_S7_EV_GCC","White","Freezone Warehouse","dania","دانية الضلال","2","1","10","0","0","0","30","0","8","2","3","high","Current stock is below reorder point."
"FOR","Forthing T5 Friday EV 500 KM Standard - 2026 GCC","FOR_T5_EV_GCC","Red","Freezone Warehouse","dania","دانية الضلال","2","1","10","0","0","0","30","0","8","2","3","high","Current stock is below reorder point."
"JAC","JS3 1.6L CVT Luxury","JAC_JS3","Silver","","laith","الليث اللامع","2","1","10","0","0","0","30","0","8","2","3","high","Current stock is below reorder point."
"JAC","J7 1.5T CVT One-tone Intelligent","JAC_J7","Red","AL-NASEEM SHOWROOM","laith","الليث اللامع","2","1","10","1","1","0.33","30","0.33","8","2","3","high","Current stock is below reorder point."
"JAC","JS4 1.5T CVT One-tone  Intelligent","JAC_JS4","Black","","laith","الليث اللامع","2","1","10","1","0","0.33","30","0.33","8","2","3","high","Current stock is below reorder point."
"JAC","JS4 1.5T CVT Dual Tone  Intelligent","JAC_JS4","Red","","laith","الليث اللامع","2","1","10","0","0","0","30","0","8","2","3","high","Current stock is below reorder point."
"ROX","ROX ADAMAS 7seat","ROX_ADAMAS","Green","","laith","الليث اللامع","2","1","10","2","1","0.67","30","0.67","8","2","3","high","Current stock is below reorder point."
"ROX","ROX ADAMAS 6seat VIP","ROX_ADAMAS","Gray","","laith","الليث اللامع","2","1","10","20","8","6.67","30","6.67","8","2","3","high","Current stock is below reorder point."
"FOR","Forthing S7 REV Luxury","FOR_S7_REV_GCC","Black","","laith","الليث اللامع","2","1","10","4","4","1.33","30","1.33","8","2","3","high","Current stock is below reorder point."
"FOR","Forthing S7 REV Luxury","FOR_S7_REV_GCC","Green","","laith","الليث اللامع","2","1","10","0","0","0","30","0","8","2","3","high","Current stock is below reorder point."
"FOR","Forthing T5 REV Luxury","FOR_T5_REV_GCC","light brown","","laith","الليث اللامع","2","1","10","0","0","0","30","0","8","2","3","high","Current stock is below reorder point."
"FOR","Forthing T5L Gasoline Comfort - 2022 CCC","FOR_T5L_ICE_CCC","White","Brokers Amman Custom","laithCars","الليث لتجارة السيارات","2","1","10","0","0","0","30","0","8","2","3","high","Current stock is below reorder point."
"FOR","Forthing T5 Hybrid Exclusive - 2024 CCC","FOR_T5_HEV_CCC","Pearly White","Brokers Amman Custom","laithCars","الليث لتجارة السيارات","2","1","10","0","0","0","30","0","8","2","3","high","Current stock is below reorder point."
"DFM","Dongfeng Nammi-01 EV 430 KM - Plus 2025 CCC","DFM_Nammi 01_EV_CCC","Silver","","laithCars","الليث لتجارة السيارات","2","1","10","1","0","0.33","30","0.33","8","2","3","high","Current stock is below reorder point."
"DFM","Dongfeng Nammi-01 EV 430 KM - Plus 2024 CCC","DFM_Nammi 01_EV_CCC","White","Amman -Vehicles- Khalda Custom","laithCars","الليث لتجارة السيارات","2","1","10","0","0","0","30","0","8","2","3","high","Current stock is below reorder point."
"DFM","Dongfeng A30 Shine Max Gasoline - E1 2025 GCC","DFM_A30_ICE_GCC","Grey","Free Zone -Vehicles- Main Showroom","laithCars","الليث لتجارة السيارات","2","1","10","0","0","0","30","0","8","2","3","high","Current stock is below reorder point."
"DFM","Dongfeng Mage Gasoline - E1 2026 GCC","DFM_Mage_ICE_GCC","Silver","","laithCars","الليث لتجارة السيارات","2","1","10","2","1","0.67","30","0.67","8","2","3","high","Current stock is below reorder point."
"DFM","Dongfeng Box EV 430 KM - E3 2025 EU","DFM_BOX_EV_EU","Purple","","laithCars","الليث لتجارة السيارات","2","1","10","4","2","1.33","30","1.33","8","2","3","high","Current stock is below reorder point."
"BAIC","BAIC BJ60 BJ2030V63MBSG Mild Hybrid Flagship - 2026 GCC","BAIC_BJ60_MHEV_GCC","Black","","laithCars","الليث لتجارة السيارات","2","1","10","0","0","0","30","0","8","2","3","high","Current stock is below reorder point."
"DFM","Dongfeng E-PI 007 REV - E1 2025 GCC","DFM_E-PI007_REV_GCC","BLACK","Free Zone -Vehicles- Inspection and Costing","laithCars","الليث لتجارة السيارات","2","1","10","0","0","0","30","0","8","2","3","high","Current stock is below reorder point."
"DFM","Dongfeng MHERO II Plug-in Hybrid - E1+α 2026 GCC","DFM_M-Hero II_PHEV_GCC","Green","Free Zone -Vehicles- Inspection and Costing","laithCars","الليث لتجارة السيارات","2","1","10","0","0","0","30","0","8","2","3","high","Current stock is below reorder point."
"DFM","Dongfeng MHERO I REV - 2 motors 2026 GCC","DFM_M-Hero I_REV_GCC","BLACK","Free Zone -Vehicles- Inspection and Costing","laithCars","الليث لتجارة السيارات","2","1","10","0","0","0","30","0","8","2","3","high","Current stock is below reorder point."
"BAIC","BAIC BJ30e BJ6470X52MHEV Hybrid LV5 - 2026 GCC","BAIC_BJ30e_HEV_GCC","Bubble Gray","Free Zone -Vehicles- Inspection and Costing","laithCars","الليث لتجارة السيارات","2","1","10","1","1","0.33","30","0.33","8","2","3","high","Current stock is below reorder point."
"BAIC","BAIC BJ60 BJ2030V63MBSG Mild Hybrid Flagship - 2026 GCC","BAIC_BJ60_MHEV_GCC","Matte Green","Free Zone -Vehicles- Inspection and Costing","laithCars","الليث لتجارة السيارات","2","1","10","0","0","0","30","0","8","2","3","high","Current stock is below reorder point."
"DFM","Dongfeng Mage Gasoline - E3 2026 GCC","DFM_Mage_ICE_GCC","White","Free Zone -Vehicles- Inspection and Costing","laithCars","الليث لتجارة السيارات","2","1","10","0","0","0","30","0","8","2","3","high","Current stock is below reorder point."
"FOR","Forthing S7 REV Luxury - 2026 GCC","FOR_S7_REV_GCC","BLACK","Amman-Spare Parts-Main","laithCars","الليث لتجارة السيارات","2","1","10","0","0","0","30","0","8","2","3","high","Current stock is below reorder point."
"FOR","Forthing T5 REV Luxury - 2026 GCC","FOR_T5_REV_GCC","Dark Grey","Amman-Spare Parts-Main","laithCars","الليث لتجارة السيارات","2","1","10","0","0","0","30","0","8","2","3","high","Current stock is below reorder point."
"DFM","Dongfeng Rich 6 Pick-up 4*4 Diesel 2023 CCC","DFM_RICH 6_Diesel_CCC","Black","Freezone Warehouse","baraka","البركة","3","1","10","0","0","0","30","0","7","2","3","medium","Stock is below max target."
"DFM","Dongfeng Rich 6 Pick-up 4*4 Diesel 2023 CCC","DFM_RICH 6_Diesel_CCC","White","Freezone Warehouse","baraka","البركة","3","1","10","0","0","0","30","0","7","2","3","medium","Stock is below max target."
"FOR","Forthing S7 EV 550 KM Luxury - 2026 GCC","FOR_S7_EV_GCC","Green","Freezone Warehouse","dania","دانية الضلال","3","1","10","0","0","0","30","0","7","2","3","medium","Stock is below max target."
"FOR","Forthing T5 REV Luxury - 2026 GCC","FOR_T5_REV_GCC","Light Grey","Freezone Warehouse","dania","دانية الضلال","3","1","10","0","0","0","30","0","7","2","3","medium","Stock is below max target."
"FOR","Forthing T5 REV Luxury - 2026 GCC","FOR_T5_REV_GCC","White","","dania","دانية الضلال","3","1","10","1","1","0.33","30","0.33","7","2","3","medium","Stock is below max target."
"FOR","Forthing T5 REV Luxury - 2026 GCC","FOR_T5_REV_GCC","Dark Gray","Freezone Warehouse","dania","دانية الضلال","3","1","10","2","2","0.67","30","0.67","7","2","3","medium","Stock is below max target."
"ROX","Rox 01 7seat","ROX_01","White","","laith","الليث اللامع","3","1","10","9","5","3","30","3","7","2","3","medium","Stock is below max target."
"JAC","JS3 1.6L CVT flagship","JAC_JS3","White","","laith","الليث اللامع","3","1","10","0","0","0","30","0","7","2","3","medium","Stock is below max target."
"ROX","ROX ADAMAS 6seat VIP","ROX_ADAMAS","Green Plus","","laith","الليث اللامع","3","1","10","10","6","3.33","30","3.33","7","2","3","medium","Stock is below max target."
"DFM","Dongfeng Rich 6 SUV EV 320 KM 2022 CCC","DFM_RICH 6_EV_CCC","Silver","Irbid -Vehicles- Irbid Showroom Custom","laithCars","الليث لتجارة السيارات","3","1","10","0","0","0","30","0","7","2","3","medium","Stock is below max target."
"FOR","Forthing T5 Friday EV 410 KM - 2023 CCC","FOR_T5_EV_CCC","Blue","Amman -Vehicles- Khalda Custom","laithCars","الليث لتجارة السيارات","3","1","10","5","1","1.67","30","1.67","7","2","3","medium","Stock is below max target."
"JAC","JAC E30X EV 405 KM Luxury PRO - 2026 EU","JAC_E30X_EV_EU","Sky Blue","Amman -Vehicles- Khalda Custom","laithCars","الليث لتجارة السيارات","3","1","10","0","0","0","30","0","7","2","3","medium","Stock is below max target."
"DFM","Dongfeng A30 Shine Max Gasoline - E1 2025 GCC","DFM_A30_ICE_GCC","Black","Brokers Free Zone","laithCars","الليث لتجارة السيارات","3","1","10","0","0","0","30","0","7","2","3","medium","Stock is below max target."
"DFM","Dongfeng AX7 Gasoline - E2 2025 GCC","DFM_AX7_ICE_GCC","Grey","Free Zone -Vehicles- Main Showroom","laithCars","الليث لتجارة السيارات","3","1","10","0","0","0","30","0","7","2","3","medium","Stock is below max target."
"DFM","Dongfeng Mage Gasoline - E1 2026 GCC","DFM_Mage_ICE_GCC","White","Free Zone -Vehicles- Main","laithCars","الليث لتجارة السيارات","3","1","10","0","0","0","30","0","7","2","3","medium","Stock is below max target."
"DFM","Dongfeng Mage Gasoline - E1 2026 GCC","DFM_Mage_ICE_GCC","WHITE / BLACK","Free Zone -Vehicles- Main","laithCars","الليث لتجارة السيارات","3","1","10","1","0","0.33","30","0.33","7","2","3","medium","Stock is below max target."
"DFM","Dongfeng Mage Gasoline - E1 2026 GCC","DFM_Mage_ICE_GCC","Blue","","laithCars","الليث لتجارة السيارات","3","1","10","0","0","0","30","0","7","2","3","medium","Stock is below max target."
"DFM","Dongfeng Box EV 430 KM - E3 2026 EU","DFM_BOX_EV_EU","Silver","Free Zone -Vehicles- Main","laithCars","الليث لتجارة السيارات","3","1","10","0","0","0","30","0","7","2","3","medium","Stock is below max target."
"JAC","JAC E30X EV 405 KM Luxury PRO - 2026 EU","JAC_E30X_EV_EU","Biege","Amman -Vehicles-  Saifo Showroom Bonded","laithCars","الليث لتجارة السيارات","3","1","10","0","0","0","30","0","7","2","3","medium","Stock is below max target."
"BAIC","BAIC BJ40 PRO BJ2030V412M Gasoline LV2 - 2026 GCC","BAIC_BJ40 _ICE_GCC","BLACK","Free Zone -Vehicles- Inspection and Costing","laithCars","الليث لتجارة السيارات","3","1","10","0","0","0","30","0","7","2","3","medium","Stock is below max target."
"DFM","Dongfeng Mage Gasoline - E2 2026 GCC","DFM_Mage_ICE_GCC","SILVER+BLACK","Free Zone -Vehicles- Inspection and Costing","laithCars","الليث لتجارة السيارات","3","1","10","0","0","0","30","0","7","2","3","medium","Stock is below max target."
"DFM","Dongfeng Mage Plug-in Hybrid - E1 2026 GCC","DFM_Mage_PHEV_GCC","WHITE / BLACK","Free Zone -Vehicles- Inspection and Costing","laithCars","الليث لتجارة السيارات","3","1","10","1","1","0.33","30","0.33","7","2","3","medium","Stock is below max target."
"JAC","JAC E30X EV 405 KM Luxury PRO - 2026 EU","JAC_E30X_EV_EU","BEIGE","","dania","دانية الضلال","4","1","10","3","2","1","30","1","6","2","3","medium","Stock is below max target."
"FOR","Forthing T5 Friday EV 500 KM Standard - 2026 GCC","FOR_T5_EV_GCC","Light Grey","","dania","دانية الضلال","4","1","10","2","2","0.67","30","0.67","6","2","3","medium","Stock is below max target."
"ROX","Rox 01 7seat","ROX_01","Black","","laith","الليث اللامع","4","1","10","10","6","3.33","30","3.33","6","2","3","medium","Stock is below max target."
"JAC","JS3 1.6L CVT flagship","JAC_JS3","Gray","Warehouse - AL-Bassami - AL-Janadrih","laith","الليث اللامع","4","1","10","1","0","0.33","30","0.33","6","2","3","medium","Stock is below max target."
"JAC","JS6 1.5T DCT COMFORT","JAC_JS6","Gray","Warehouse - AL-Bassami - AL-Janadrih","laith","الليث اللامع","4","1","10","2","0","0.67","30","0.67","6","2","3","medium","Stock is below max target."
"JAC","JS6 1.5T DCT Flagship","JAC_JS6","White","Warehouse - AL-Bassami - AL-Janadrih","laith","الليث اللامع","4","1","10","0","0","0","30","0","6","2","3","medium","Stock is below max target."
"ROX","ROX ADAMAS 6seat VIP","ROX_ADAMAS","Black","","laith","الليث اللامع","4","1","10","38","31","12.67","30","12.67","6","2","3","medium","Stock is below max target."
"FOR","Forthing S7 REV Luxury","FOR_S7_REV_GCC","Blue","","laith","الليث اللامع","4","1","10","0","0","0","30","0","6","2","3","medium","Stock is below max target."
"FOR","Forthing T5 REV Luxury","FOR_T5_REV_GCC","Black","","laith","الليث اللامع","4","1","10","1","1","0.33","30","0.33","6","2","3","medium","Stock is below max target."
"DFM","Dongfeng Box EV 430 KM - E2 2025 EU","DFM_BOX_EV_EU","White","Brokers Amman Custom","laithCars","الليث لتجارة السيارات","4","1","10","1","1","0.33","30","0.33","6","2","3","medium","Stock is below max target."
"DFM","Dongfeng Box EV 430 KM - E2 2024 EU","DFM_BOX_EV_EU","White","Amman -Vehicles- Khalda Custom","laithCars","الليث لتجارة السيارات","4","1","10","0","0","0","30","0","6","2","3","medium","Stock is below max target."
"DFM","Dongfeng Mage Gasoline - E1 2026 GCC","DFM_Mage_ICE_GCC","Black","Free Zone -Vehicles- Main","laithCars","الليث لتجارة السيارات","4","1","10","4","0","1.33","30","1.33","6","2","3","medium","Stock is below max target."
"BAIC","BAIC BJ60 BJ2030V63MBSG Mild Hybrid Flagship - 2026 GCC","BAIC_BJ60_MHEV_GCC","Green","","laithCars","الليث لتجارة السيارات","4","1","10","1","0","0.33","30","0.33","6","2","3","medium","Stock is below max target."
"DFM","Dongfeng Box EV 430 KM - E3 2026 EU","DFM_BOX_EV_EU","PINK+WHITE","Free Zone -Vehicles- Main","laithCars","الليث لتجارة السيارات","4","1","10","0","0","0","30","0","6","2","3","medium","Stock is below max target."
"DFM","Dongfeng E-PI 007 REV - E1 2026 GCC","DFM_E-PI007_REV_GCC","White","Free Zone -Vehicles- Inspection and Costing","laithCars","الليث لتجارة السيارات","4","1","10","0","0","0","30","0","6","2","3","medium","Stock is below max target."
"BAIC","BAIC BJ40 PRO BJ2030V412M Gasoline LV2 - 2026 GCC","BAIC_BJ40 _ICE_GCC","GREY","Free Zone -Vehicles- Inspection and Costing","laithCars","الليث لتجارة السيارات","4","1","10","0","0","0","30","0","6","2","3","medium","Stock is below max target."
"BAIC","BAIC BJ60 BJ2030V63MBSG Mild Hybrid Flagship - 2026 GCC","BAIC_BJ60_MHEV_GCC","BLACK","","laithCars","الليث لتجارة السيارات","4","1","10","2","1","0.67","30","0.67","6","2","3","medium","Stock is below max target."
"FOR","Forthing S7 EV 550 KM Luxury - 2026 GCC","FOR_S7_EV_GCC","Red","Freezone Warehouse","dania","دانية الضلال","5","1","10","1","0","0.33","30","0.33","5","2","3","medium","Stock is below max target."
"ROX","Rox 01 6seat VIP","ROX_01","White","","laith","الليث اللامع","5","1","10","24","15","8","30","8","5","2","3","medium","Stock is below max target."
"JAC","JS3 1.6L CVT flagship","JAC_JS3","Black","","laith","الليث اللامع","5","1","10","1","0","0.33","30","0.33","5","2","3","medium","Stock is below max target."
"FOR","Forthing T5 REV Luxury","FOR_T5_REV_GCC","Dark Gray","","laith","الليث اللامع","5","1","10","0","0","0","30","0","5","2","3","medium","Stock is below max target."
"FOR","Forthing T5 Hybrid Exclusive - 2025 CCC","FOR_T5_HEV_CCC","White","","laithCars","الليث لتجارة السيارات","5","1","10","2","1","0.67","30","0.67","5","2","3","medium","Stock is below max target."
"DFM","Dongfeng Box EV 430 KM - E2 2025 EU","DFM_BOX_EV_EU","Blue","Brokers Amman Custom","laithCars","الليث لتجارة السيارات","5","1","10","1","1","0.33","30","0.33","5","2","3","medium","Stock is below max target."
"MB","DFSK Fengon Glory IX7 Gasoline - 2024 CCC","MB_DFSK_ICE_CCC","Black","Free Zone -Vehicles- Main","laithCars","الليث لتجارة السيارات","5","1","10","0","0","0","30","0","5","2","3","medium","Stock is below max target."
"BAIC","BAIC BJ60 BJ2030V63MBSG Mild Hybrid Flagship - 2026 GCC","BAIC_BJ60_MHEV_GCC","White","Amman -Vehicles- Khalda Bonded","laithCars","الليث لتجارة السيارات","5","1","10","0","0","0","30","0","5","2","3","medium","Stock is below max target."
"FOR","Forthing T5 Hybrid Exclusive - 2026 GCC","FOR_T5_HEV_GCC","Dark Grey","Free Zone -Vehicles- Inspection and Costing","laithCars","الليث لتجارة السيارات","5","1","10","1","1","0.33","30","0.33","5","2","3","medium","Stock is below max target."
"FOR","Forthing T5 Hybrid Exclusive - 2026 GCC","FOR_T5_HEV_GCC","Green","Free Zone -Vehicles- Inspection and Costing","laithCars","الليث لتجارة السيارات","5","1","10","0","0","0","30","0","5","2","3","medium","Stock is below max target."
"ROX","ROX 01 7-Seats REV - 2025 GCC","ROX_01_REV_GCC","White","","baraka","البركة","6","1","10","2","0","0.67","30","0.67","4","2","3","medium","Stock is below max target."
"JAC","JS6 1.5T DCT COMFORT","JAC_JS6","White","","laith","الليث اللامع","6","1","10","0","0","0","30","0","4","2","3","medium","Stock is below max target."
"DFM","Dongfeng Nano Box EV 351 KM - 2025 CCC","DFM_Nano Box_EV_CCC","Green","Free Zone -Vehicles- Main","laithCars","الليث لتجارة السيارات","6","1","10","0","0","0","30","0","4","2","3","medium","Stock is below max target."
"DFM","Dongfeng Box EV 430 KM - E2 2025 EU","DFM_BOX_EV_EU","Purple","Amman -Vehicles- Khalda Custom","laithCars","الليث لتجارة السيارات","6","1","10","0","0","0","30","0","4","2","3","medium","Stock is below max target."
"DFM","Dongfeng AX7 Gasoline - E1 2025 GCC","DFM_AX7_ICE_GCC","Grey","Free Zone -Vehicles- Main Showroom","laithCars","الليث لتجارة السيارات","6","1","10","0","0","0","30","0","4","2","3","medium","Stock is below max target."
"DFM","Dongfeng E-PI 007 REV - E1 2025 GCC","DFM_E-PI007_REV_GCC","White","Free Zone -Vehicles- Inspection and Costing","laithCars","الليث لتجارة السيارات","6","1","10","0","0","0","30","0","4","2","3","medium","Stock is below max target."
"DFM","Dongfeng E-PI 007 REV - E1 2026 GCC","DFM_E-PI007_REV_GCC","Purple","Free Zone -Vehicles- Inspection and Costing","laithCars","الليث لتجارة السيارات","6","1","10","1","1","0.33","30","0.33","4","2","3","medium","Stock is below max target."
"DFM","Dongfeng E-PI 007 REV - E1 2026 GCC","DFM_E-PI007_REV_GCC","Gold","Free Zone -Vehicles- Inspection and Costing","laithCars","الليث لتجارة السيارات","6","1","10","3","3","1","30","1","4","2","3","medium","Stock is below max target."
"BAIC","BAIC BJ30e BJ6470X52MHEV Hybrid LV5 - 2026 GCC","BAIC_BJ30e_HEV_GCC","Sky Blue","Free Zone -Vehicles- Inspection and Costing","laithCars","الليث لتجارة السيارات","6","1","10","0","0","0","30","0","4","2","3","medium","Stock is below max target."
"JAC","JAC E30X EV 405 KM Luxury PRO - 2026 EU","JAC_E30X_EV_EU","Blue","Freezone Warehouse","dania","دانية الضلال","7","1","10","0","0","0","30","0","3","2","3","medium","Stock is below max target."
"FOR","Forthing T5 REV Luxury - 2026 GCC","FOR_T5_REV_GCC","Black","","dania","دانية الضلال","7","1","10","1","1","0.33","30","0.33","3","2","3","medium","Stock is below max target."
"DFM","Dongfeng E-PI 007 REV - E1 2026 GCC","DFM_E-PI007_REV_GCC","BLACK","Free Zone -Vehicles- Inspection and Costing","laithCars","الليث لتجارة السيارات","7","1","10","15","8","5","30","5","3","2","3","medium","Stock is below max target."
